movieId,title,genres,release_year,primary_genre,secondary_genre,imdbId,tmdbId,movielens_url,imdb_url,tmdb_url,average_rating,consolidated_tags
938,Gigi,Musical,1958,Musical,N/A,51658,17281,https://movielens.org/movies/938,http://www.imdb.com/title/tt0051658/,https://www.themoviedb.org/movie/17281,3.25,prostitution
940,The Adventures of Robin Hood,Action Adventure Romance,1938,Romance,Adventure,29843,10907,https://movielens.org/movies/940,http://www.imdb.com/title/tt0029843/,https://www.themoviedb.org/movie/10907,4.0,swashbuckler
941,The Mark of Zorro,Adventure,1940,Adventure,N/A,32762,32093,https://movielens.org/movies/941,http://www.imdb.com/title/tt0032762/,https://www.themoviedb.org/movie/32093,3.75,swashbuckler
942,Laura,Crime Film-Noir Mystery,1944,Mystery,Film-Noir,37008,1939,https://movielens.org/movies/942,http://www.imdb.com/title/tt0037008/,https://www.themoviedb.org/movie/1939,4.33,
943,The Ghost and Mrs. Muir,Drama Fantasy Romance,1947,Romance,Fantasy,39420,22292,https://movielens.org/movies/943,http://www.imdb.com/title/tt0039420/,https://www.themoviedb.org/movie/22292,3.93,ghosts
944,Lost Horizon,Drama,1937,Drama,N/A,29162,3598,https://movielens.org/movies/944,http://www.imdb.com/title/tt0029162/,https://www.themoviedb.org/movie/3598,4.0,Shangri-La
945,Top Hat,Comedy Musical Romance,1935,Romance,Musical,27125,3080,https://movielens.org/movies/945,http://www.imdb.com/title/tt0027125/,https://www.themoviedb.org/movie/3080,4.07,Astaire and Rogers
946,To Be or Not to Be,Comedy Drama War,1942,War,Drama,35446,198,https://movielens.org/movies/946,http://www.imdb.com/title/tt0035446/,https://www.themoviedb.org/movie/198,2.5,
947,My Man Godfrey,Comedy Romance,1936,Romance,Comedy,28010,13562,https://movielens.org/movies/947,http://www.imdb.com/title/tt0028010/,https://www.themoviedb.org/movie/13562,3.75,butler homeless screwball
948,Giant,Drama Romance Western,1956,Western,Romance,49261,1712,https://movielens.org/movies/948,http://www.imdb.com/title/tt0049261/,https://www.themoviedb.org/movie/1712,3.92,oil
949,East of Eden,Drama,1955,Drama,N/A,48028,220,https://movielens.org/movies/949,http://www.imdb.com/title/tt0048028/,https://www.themoviedb.org/movie/220,3.92,
950,The Thin Man,Comedy Crime,1934,Crime,Comedy,25878,3529,https://movielens.org/movies/950,http://www.imdb.com/title/tt0025878/,https://www.themoviedb.org/movie/3529,3.86,Nick and Nora Charles
951,His Girl Friday,Comedy Romance,1940,Romance,Comedy,32599,3085,https://movielens.org/movies/951,http://www.imdb.com/title/tt0032599/,https://www.themoviedb.org/movie/3085,4.39,Screwball
952,Around the World in 80 Days,Adventure Comedy,1956,Comedy,Adventure,48960,2897,https://movielens.org/movies/952,http://www.imdb.com/title/tt0048960/,https://www.themoviedb.org/movie/2897,3.62,race
953,It's a Wonderful Life,Children Drama Fantasy Romance,1946,Romance,Fantasy,38650,1585,https://movielens.org/movies/953,http://www.imdb.com/title/tt0038650/,https://www.themoviedb.org/movie/1585,4.03,Christmas
954,Mr. Smith Goes to Washington,Drama,1939,Drama,N/A,31679,3083,https://movielens.org/movies/954,http://www.imdb.com/title/tt0031679/,https://www.themoviedb.org/movie/3083,4.08,Politics
955,Bringing Up Baby,Comedy Romance,1938,Romance,Comedy,29947,900,https://movielens.org/movies/955,http://www.imdb.com/title/tt0029947/,https://www.themoviedb.org/movie/900,3.86,leopard screwball
956,Penny Serenade,Drama Romance,1941,Romance,Drama,34012,43795,https://movielens.org/movies/956,http://www.imdb.com/title/tt0034012/,https://www.themoviedb.org/movie/43795,4.0,adoption
959,Of Human Bondage,Drama,1934,Drama,N/A,25586,43905,https://movielens.org/movies/959,http://www.imdb.com/title/tt0025586/,https://www.themoviedb.org/movie/43905,3.5,
961,Little Lord Fauntleroy,Drama,1936,Drama,N/A,27893,23114,https://movielens.org/movies/961,http://www.imdb.com/title/tt0027893/,https://www.themoviedb.org/movie/23114,4.0,
963,The Inspector General,Musical,1949,Musical,N/A,41509,40206,https://movielens.org/movies/963,http://www.imdb.com/title/tt0041509/,https://www.themoviedb.org/movie/40206,3.0,
965,The 39 Steps,Drama Mystery Thriller,1935,Thriller,Mystery,26029,260,https://movielens.org/movies/965,http://www.imdb.com/title/tt0026029/,https://www.themoviedb.org/movie/260,4.05,fugitive
968,Night of the Living Dead,Horror Sci-Fi Thriller,1968,Thriller,Sci-Fi,63350,10331,https://movielens.org/movies/968,http://www.imdb.com/title/tt0063350/,https://www.themoviedb.org/movie/10331,3.75,zombies
969,The African Queen,Adventure Comedy Romance War,1951,War,Romance,43265,488,https://movielens.org/movies/969,http://www.imdb.com/title/tt0043265/,https://www.themoviedb.org/movie/488,3.97,missionary
970,Beat the Devil,Adventure Comedy Crime Drama Romance,1953,Romance,Drama,46414,22733,https://movielens.org/movies/970,http://www.imdb.com/title/tt0046414/,https://www.themoviedb.org/movie/22733,3.5,crime
971,Cat on a Hot Tin Roof,Drama,1958,Drama,N/A,51459,261,https://movielens.org/movies/971,http://www.imdb.com/title/tt0051459/,https://www.themoviedb.org/movie/261,4.1,Tennessee Williams
973,Meet John Doe,Comedy Drama,1941,Drama,Comedy,33891,32574,https://movielens.org/movies/973,http://www.imdb.com/title/tt0033891/,https://www.themoviedb.org/movie/32574,3.9,journalism
976,A Farewell to Arms,Romance War,1932,War,Romance,22879,22649,https://movielens.org/movies/976,http://www.imdb.com/title/tt0022879/,https://www.themoviedb.org/movie/22649,3.0,Hemingway
979,Nothing Personal,Drama War,1995,War,Drama,114007,125587,https://movielens.org/movies/979,http://www.imdb.com/title/tt0114007/,https://www.themoviedb.org/movie/125587,3.0,
981,Dangerous Ground,Drama,1997,Drama,N/A,118927,52855,https://movielens.org/movies/981,http://www.imdb.com/title/tt0118927/,https://www.themoviedb.org/movie/52855,3.0,
982,Picnic,Drama,1955,Drama,N/A,48491,39940,https://movielens.org/movies/982,http://www.imdb.com/title/tt0048491/,https://www.themoviedb.org/movie/39940,3.0,
984,The Pompatus of Love,Comedy Drama,1996,Drama,Comedy,117357,85328,https://movielens.org/movies/984,http://www.imdb.com/title/tt0117357/,https://www.themoviedb.org/movie/85328,3.5,
986,Fly Away Home,Adventure Children,1996,Children,Adventure,116329,11076,https://movielens.org/movies/986,http://www.imdb.com/title/tt0116329/,https://www.themoviedb.org/movie/11076,3.54,Animal movie
987,Bliss,Drama Romance,1997,Romance,Drama,118742,63945,https://movielens.org/movies/987,http://www.imdb.com/title/tt0118742/,https://www.themoviedb.org/movie/63945,3.0,
988,Grace of My Heart,Comedy Drama,1996,Drama,Comedy,116442,58985,https://movielens.org/movies/988,http://www.imdb.com/title/tt0116442/,https://www.themoviedb.org/movie/58985,3.0,
990,Maximum Risk,Action Adventure Thriller,1996,Thriller,Adventure,117011,10861,https://movielens.org/movies/990,http://www.imdb.com/title/tt0117011/,https://www.themoviedb.org/movie/10861,2.9,
991,Michael Collins,Drama,1996,Drama,N/A,117039,1770,https://movielens.org/movies/991,http://www.imdb.com/title/tt0117039/,https://www.themoviedb.org/movie/1770,3.32,Ireland
993,Infinity,Drama,1996,Drama,N/A,116635,2033,https://movielens.org/movies/993,http://www.imdb.com/title/tt0116635/,https://www.themoviedb.org/movie/2033,3.0,
994,Big Night,Comedy Drama,1996,Drama,Comedy,115678,18203,https://movielens.org/movies/994,http://www.imdb.com/title/tt0115678/,https://www.themoviedb.org/movie/18203,4.18,food
996,Last Man Standing,Action Crime Drama Thriller,1996,Thriller,Drama,116830,9333,https://movielens.org/movies/996,http://www.imdb.com/title/tt0116830/,https://www.themoviedb.org/movie/9333,2.5,
998,Set It Off,Action Crime,1996,Crime,Action,117603,9400,https://movielens.org/movies/998,http://www.imdb.com/title/tt0117603/,https://www.themoviedb.org/movie/9400,3.0,
999,2 Days in the Valley,Crime Film-Noir,1996,Film-Noir,Crime,115438,9401,https://movielens.org/movies/999,http://www.imdb.com/title/tt0115438/,https://www.themoviedb.org/movie/9401,3.04,
1003,Extreme Measures,Drama Thriller,1996,Thriller,Drama,116259,11306,https://movielens.org/movies/1003,http://www.imdb.com/title/tt0116259/,https://www.themoviedb.org/movie/11306,2.5,
1004,The Glimmer Man,Action Thriller,1996,Thriller,Action,116421,9625,https://movielens.org/movies/1004,http://www.imdb.com/title/tt0116421/,https://www.themoviedb.org/movie/9625,3.0,
1005,D3: The Mighty Ducks,Children Comedy,1996,Comedy,Children,116000,10680,https://movielens.org/movies/1005,http://www.imdb.com/title/tt0116000/,https://www.themoviedb.org/movie/10680,2.19,
1006,The Chamber,Drama,1996,Drama,N/A,115862,6346,https://movielens.org/movies/1006,http://www.imdb.com/title/tt0115862/,https://www.themoviedb.org/movie/6346,3.5,death penalty John Grisham
1007,The Apple Dumpling Gang,Children Comedy Western,1975,Western,Comedy,72653,18660,https://movielens.org/movies/1007,http://www.imdb.com/title/tt0072653/,https://www.themoviedb.org/movie/18660,2.6,
1008,"Davy Crockett, King of the Wild Frontier",Adventure Western,1955,Western,Adventure,47977,35115,https://movielens.org/movies/1008,http://www.imdb.com/title/tt0047977/,https://www.themoviedb.org/movie/35115,3.0,
1009,Escape to Witch Mountain,Adventure Children Fantasy,1975,Fantasy,Children,72951,14821,https://movielens.org/movies/1009,http://www.imdb.com/title/tt0072951/,https://www.themoviedb.org/movie/14821,3.06,
1010,The Love Bug,Children Comedy,1969,Comedy,Children,64603,14136,https://movielens.org/movies/1010,http://www.imdb.com/title/tt0064603/,https://www.themoviedb.org/movie/14136,3.06,Disney race
1011,Herbie Rides Again,Children Comedy Fantasy Romance,1974,Romance,Fantasy,71607,10869,https://movielens.org/movies/1011,http://www.imdb.com/title/tt0071607/,https://www.themoviedb.org/movie/10869,2.94,
1012,Old Yeller,Children Drama,1957,Drama,Children,50798,22660,https://movielens.org/movies/1012,http://www.imdb.com/title/tt0050798/,https://www.themoviedb.org/movie/22660,3.44,
1013,The Parent Trap,Children Comedy Romance,1961,Romance,Comedy,55277,19186,https://movielens.org/movies/1013,http://www.imdb.com/title/tt0055277/,https://www.themoviedb.org/movie/19186,3.21,twins
1014,Pollyanna,Children Comedy Drama,1960,Drama,Comedy,54195,31102,https://movielens.org/movies/1014,http://www.imdb.com/title/tt0054195/,https://www.themoviedb.org/movie/31102,2.9,
1015,Homeward Bound: The Incredible Journey,Adventure Children Drama,1993,Drama,Children,107131,6878,https://movielens.org/movies/1015,http://www.imdb.com/title/tt0107131/,https://www.themoviedb.org/movie/6878,2.95,
1016,The Shaggy Dog,Children Comedy,1959,Comedy,Children,53271,15944,https://movielens.org/movies/1016,http://www.imdb.com/title/tt0053271/,https://www.themoviedb.org/movie/15944,2.9,
1017,Swiss Family Robinson,Adventure Children,1960,Children,Adventure,54357,18444,https://movielens.org/movies/1017,http://www.imdb.com/title/tt0054357/,https://www.themoviedb.org/movie/18444,3.5,
1018,That Darn Cat!,Children Comedy Mystery,1965,Mystery,Comedy,59793,20723,https://movielens.org/movies/1018,http://www.imdb.com/title/tt0059793/,https://www.themoviedb.org/movie/20723,2.42,
1019,"20,000 Leagues Under the Sea",Adventure Drama Sci-Fi,1954,Sci-Fi,Drama,46672,173,https://movielens.org/movies/1019,http://www.imdb.com/title/tt0046672/,https://www.themoviedb.org/movie/173,3.47,
1020,Cool Runnings,Comedy,1993,Comedy,N/A,106611,864,https://movielens.org/movies/1020,http://www.imdb.com/title/tt0106611/,https://www.themoviedb.org/movie/864,3.08,
1021,Angels in the Outfield,Children Comedy,1994,Comedy,Children,109127,24795,https://movielens.org/movies/1021,http://www.imdb.com/title/tt0109127/,https://www.themoviedb.org/movie/24795,2.33,
1022,Cinderella,Animation Children Fantasy Musical Romance,1950,Romance,Musical,42332,11224,https://movielens.org/movies/1022,http://www.imdb.com/title/tt0042332/,https://www.themoviedb.org/movie/11224,3.49,Disney
1023,Winnie the Pooh and the Blustery Day,Animation Children Musical,1968,Musical,Children,63819,81310,https://movielens.org/movies/1023,http://www.imdb.com/title/tt0063819/,https://www.themoviedb.org/movie/81310,3.62,
1024,The Three Caballeros,Animation Children Musical,1945,Musical,Children,38166,15947,https://movielens.org/movies/1024,http://www.imdb.com/title/tt0038166/,https://www.themoviedb.org/movie/15947,3.67,
1025,The Sword in the Stone,Animation Children Fantasy Musical,1963,Musical,Fantasy,57546,9078,https://movielens.org/movies/1025,http://www.imdb.com/title/tt0057546/,https://www.themoviedb.org/movie/9078,3.58,Disney King Arthur
1027,Robin Hood: Prince of Thieves,Adventure Drama,1991,Drama,Adventure,102798,8367,https://movielens.org/movies/1027,http://www.imdb.com/title/tt0102798/,https://www.themoviedb.org/movie/8367,3.02,
1028,Mary Poppins,Children Comedy Fantasy Musical,1964,Musical,Fantasy,58331,433,https://movielens.org/movies/1028,http://www.imdb.com/title/tt0058331/,https://www.themoviedb.org/movie/433,3.89,Disney nanny
1029,Dumbo,Animation Children Drama Musical,1941,Musical,Drama,33563,11360,https://movielens.org/movies/1029,http://www.imdb.com/title/tt0033563/,https://www.themoviedb.org/movie/11360,3.39,Disney
1030,Pete's Dragon,Adventure Animation Children Musical,1977,Musical,Children,76538,11114,https://movielens.org/movies/1030,http://www.imdb.com/title/tt0076538/,https://www.themoviedb.org/movie/11114,2.77,Disney
1031,Bedknobs and Broomsticks,Adventure Children Musical,1971,Musical,Children,66817,12335,https://movielens.org/movies/1031,http://www.imdb.com/title/tt0066817/,https://www.themoviedb.org/movie/12335,3.48,
1032,Alice in Wonderland,Adventure Animation Children Fantasy Musical,1951,Musical,Fantasy,43274,12092,https://movielens.org/movies/1032,http://www.imdb.com/title/tt0043274/,https://www.themoviedb.org/movie/12092,3.38,Disney
1033,The Fox and the Hound,Animation Children Drama,1981,Drama,Children,82406,10948,https://movielens.org/movies/1033,http://www.imdb.com/title/tt0082406/,https://www.themoviedb.org/movie/10948,3.58,Disney
1034,Freeway,Comedy Crime Drama Thriller,1996,Thriller,Drama,116361,11229,https://movielens.org/movies/1034,http://www.imdb.com/title/tt0116361/,https://www.themoviedb.org/movie/11229,3.1,
1035,The Sound of Music,Musical Romance,1965,Romance,Musical,59742,15121,https://movielens.org/movies/1035,http://www.imdb.com/title/tt0059742/,https://www.themoviedb.org/movie/15121,3.94,Rogers and Hammerstein
1036,Die Hard,Action Crime Thriller,1988,Thriller,Crime,95016,562,https://movielens.org/movies/1036,http://www.imdb.com/title/tt0095016/,https://www.themoviedb.org/movie/562,3.86,
1037,The Lawnmower Man,Action Horror Sci-Fi Thriller,1992,Thriller,Sci-Fi,104692,10163,https://movielens.org/movies/1037,http://www.imdb.com/title/tt0104692/,https://www.themoviedb.org/movie/10163,2.77,
1040,The Secret Agent,Drama,1996,Drama,N/A,117582,47199,https://movielens.org/movies/1040,http://www.imdb.com/title/tt0117582/,https://www.themoviedb.org/movie/47199,3.0,
1041,Secrets & Lies,Drama,1996,Drama,N/A,117589,11159,https://movielens.org/movies/1041,http://www.imdb.com/title/tt0117589/,https://www.themoviedb.org/movie/11159,4.59,In Netflix queue
1042,That Thing You Do!,Comedy Drama,1996,Drama,Comedy,117887,9591,https://movielens.org/movies/1042,http://www.imdb.com/title/tt0117887/,https://www.themoviedb.org/movie/9591,3.27,Music
1043,To Gillian on Her 37th Birthday,Drama Romance,1996,Romance,Drama,117924,30500,https://movielens.org/movies/1043,http://www.imdb.com/title/tt0117924/,https://www.themoviedb.org/movie/30500,2.4,
1046,Beautiful Thing,Drama Romance,1996,Romance,Drama,115640,10938,https://movielens.org/movies/1046,http://www.imdb.com/title/tt0115640/,https://www.themoviedb.org/movie/10938,4.5,
1047,The Long Kiss Goodnight,Action Drama Thriller,1996,Thriller,Drama,116908,11412,https://movielens.org/movies/1047,http://www.imdb.com/title/tt0116908/,https://www.themoviedb.org/movie/11412,3.32,
1049,The Ghost and the Darkness,Action Adventure,1996,Adventure,Action,116409,10586,https://movielens.org/movies/1049,http://www.imdb.com/title/tt0116409/,https://www.themoviedb.org/movie/10586,3.48,
1050,Looking for Richard,Documentary Drama,1996,Drama,Documentary,116913,42314,https://movielens.org/movies/1050,http://www.imdb.com/title/tt0116913/,https://www.themoviedb.org/movie/42314,3.9,
1051,Trees Lounge,Drama,1996,Drama,N/A,117958,27845,https://movielens.org/movies/1051,http://www.imdb.com/title/tt0117958/,https://www.themoviedb.org/movie/27845,4.0,
1053,Normal Life,Crime Drama Romance,1996,Romance,Drama,117202,23223,https://movielens.org/movies/1053,http://www.imdb.com/title/tt0117202/,https://www.themoviedb.org/movie/23223,3.0,
1054,Get on the Bus,Drama,1996,Drama,N/A,116404,49471,https://movielens.org/movies/1054,http://www.imdb.com/title/tt0116404/,https://www.themoviedb.org/movie/49471,2.0,
1055,Shadow Conspiracy,Thriller,1997,Thriller,N/A,120107,38153,https://movielens.org/movies/1055,http://www.imdb.com/title/tt0120107/,https://www.themoviedb.org/movie/38153,1.5,
1056,Jude,Drama,1996,Drama,N/A,116722,25147,https://movielens.org/movies/1056,http://www.imdb.com/title/tt0116722/,https://www.themoviedb.org/movie/25147,3.07,
1057,Everyone Says I Love You,Comedy Musical Romance,1996,Romance,Musical,116242,9716,https://movielens.org/movies/1057,http://www.imdb.com/title/tt0116242/,https://www.themoviedb.org/movie/9716,3.47,
